Manufacturer,Type,ID,Part Type,String,Model Name,Stats,Effects,Requirements
Ripper,Sniper,64,Manufacturer Part,BOR_SR.part_secondary_ammo_ar,,,,
Ripper,Sniper,65,Manufacturer Part,BOR_SR.part_secondary_ammo_ps,,,,
Ripper,Sniper,66,Barrel Accessory,BOR_SR.part_barrel_01_a,,,,
Ripper,Sniper,67,Barrel Accessory,BOR_SR.part_barrel_01_b,,,,
Ripper,Sniper,68,Barrel Accessory,BOR_SR.part_barrel_01_c,,,,
Ripper,Sniper,69,Barrel Accessory,BOR_SR.part_barrel_01_d,,,,
Ripper,Sniper,70,Barrel Accessory,BOR_SR.part_barrel_02_a,,,,
Ripper,Sniper,71,Barrel Accessory,BOR_SR.part_barrel_02_b,,,,
Ripper,Sniper,72,Barrel Accessory,BOR_SR.part_barrel_02_c,,,,
Ripper,Sniper,73,Barrel Accessory,BOR_SR.part_barrel_02_d,,,,
Ripper,Sniper,74,Manufacturer Part,BOR_SR.part_barrel_licensed_jak,,,,
Ripper,Sniper,75,Manufacturer Part,BOR_SR.part_barrel_licensed_ted,,,,
Ripper,Sniper,76,Manufacturer Part,BOR_SR.part_barrel_licensed_ted_shooting,,,,
Ripper,Sniper,77,Manufacturer Part,BOR_SR.part_barrel_licensed_ted_mirv,,,,
Ripper,Sniper,78,Manufacturer Part,BOR_SR.part_barrel_licensed_ted_combo,,,,
Ripper,Sniper,79,Manufacturer Part,BOR_SR.part_barrel_licensed_hyp,,,,
Ripper,Sniper,80,Stat Modifier,BOR_SR.part_mag_ted_thrown_04_cov,,,,
Ripper,Sniper,81,Magazine,BOR_SR.part_mag_03_tor,,,,
Tediore,Assault Rifle,1,Magazine,TED_AR.part_mag_01_Chuck,,,,
Tediore,Assault Rifle,2,Body,TED_AR.part_body,,,,
Tediore,Assault Rifle,3,Body Accessory,TED_AR.part_body_a,,,,
Tediore,Assault Rifle,4,Body Accessory,TED_AR.part_body_b,,,,
Tediore,Assault Rifle,5,Body Accessory,TED_AR.part_body_c,,,,
Tediore,Assault Rifle,6,Body Accessory,TED_AR.part_body_d,,,,
Tediore,Assault Rifle,7,Barrel,TED_AR.part_barrel_01,,,,
Tediore,Assault Rifle,8,Barrel,TED_AR.part_barrel_02,,,,
Tediore,Assault Rifle,9,Manufacturer Part,TED_AR.part_barrel_licensed_ted_shooting,,,,
Tediore,Assault Rifle,10,Manufacturer Part,TED_AR.part_barrel_licensed_ted_mirv,,,,
Tediore,Assault Rifle,11,Manufacturer Part,TED_AR.part_barrel_licensed_ted_combo,,,,
Tediore,Assault Rifle,12,Manufacturer Part,TED_AR.part_barrel_licensed_ted_replicator,,,,
Tediore,Assault Rifle,13,Manufacturer Part,TED_AR.part_multi_ted_shooting,,,,
Tediore,Assault Rifle,14,Manufacturer Part,TED_AR.part_multi_ted_mirv,,,,
Tediore,Assault Rifle,15,Manufacturer Part,TED_AR.part_multi_ted_combo,,,,
Tediore,Assault Rifle,16,Manufacturer Part,TED_AR.part_multi_ted_replicator,,,,
Tediore,Assault Rifle,17,Manufacturer Part,TED_AR.part_shield_default,,,,
Tediore,Assault Rifle,18,Manufacturer Part,TED_AR.part_shield_ricochet,,,,
Tediore,Assault Rifle,19,Manufacturer Part,TED_AR.part_shield_ammo,,,,
Tediore,Assault Rifle,20,Manufacturer Part,TED_AR.part_shield_amp,,,,
Tediore,Assault Rifle,21,Scope,TED_AR.part_scope_02_lens_02,,,,
Tediore,Assault Rifle,22,Scope,TED_AR.part_scope_02_lens_01,,,,
Tediore,Assault Rifle,23,Scope,TED_AR.part_scope_01_lens_02,,,,
Tediore,Assault Rifle,24,Scope,TED_AR.part_scope_01_lens_01,,,,
Tediore,Assault Rifle,25,Scope,TED_AR.part_scope_ironsight,,,,
Tediore,Assault Rifle,26,Scope Accessory,TED_AR.part_scope_acc_S01_L01_a,,,,
Tediore,Assault Rifle,27,Scope Accessory,TED_AR.part_scope_acc_S01_L01_b,,,,
Tediore,Assault Rifle,28,Scope Accessory,TED_AR.part_scope_acc_S02_L01_a,,,,
Tediore,Assault Rifle,29,Scope Accessory,TED_AR.part_scope_acc_S02_L01_b,,,,
Tediore,Assault Rifle,30,Scope Accessory,TED_AR.part_scope_acc_S01_L02_a,,,,
Tediore,Assault Rifle,31,Scope Accessory,TED_AR.part_scope_acc_S01_L02_b,,,,
Tediore,Assault Rifle,32,Scope Accessory,TED_AR.part_scope_acc_S02_L02_a,,,,
Tediore,Assault Rifle,33,Scope Accessory,TED_AR.part_scope_acc_S02_L02_b,,,,
Tediore,Assault Rifle,34,Barrel,TED_AR.part_barrel_02_Chuck,,,,
Tediore,Assault Rifle,39,Barrel,TED_AR.part_barrel_01_DividedFocus,,,,
Tediore,Assault Rifle,40,Manufacturer Part,TED_AR.part_barrel_licensed_ted_replicator_multi,,,,
Tediore,Assault Rifle,41,Grip,TED_AR.part_grip_05a_ted_legs,,,,
Tediore,Assault Rifle,42,Grip,TED_AR.part_grip_05b_ted_jav,,,,
Tediore,Assault Rifle,43,Grip,TED_AR.part_grip_05c_ted_homing,,,,
Tediore,Assault Rifle,44,Grip,TED_AR.part_grip_04_hyp,,,,
Tediore,Assault Rifle,45,Grip,TED_AR.part_grip_01,,,,
Tediore,Assault Rifle,46,Grip,TED_AR.part_grip_02,,,,
Tediore,Assault Rifle,47,Grip,TED_AR.part_grip_03,,,,
Tediore,Assault Rifle,48,Grip,TED_AR.part_grip_05a_ted_legs_mirv,,,,
Tediore,Assault Rifle,49,Manufacturer Part,TED_AR.part_mag_torgue_sticky_murder,,,,
Tediore,Assault Rifle,50,Manufacturer Part,TED_AR.part_mag_torgue_normal_murder,,,,
Tediore,Assault Rifle,51,Barrel Accessory,TED_AR.part_barrel_01_a,,,,
Tediore,Assault Rifle,52,Barrel Accessory,TED_AR.part_barrel_01_b,,,,
Tediore,Assault Rifle,53,Barrel Accessory,TED_AR.part_barrel_01_c,,,,
Tediore,Assault Rifle,54,Barrel Accessory,TED_AR.part_barrel_01_d,,,,
Tediore,Assault Rifle,55,Barrel Accessory,TED_AR.part_barrel_02_a,,,,
Tediore,Assault Rifle,56,Barrel Accessory,TED_AR.part_barrel_02_b,,,,
Tediore,Assault Rifle,57,Barrel Accessory,TED_AR.part_barrel_02_c,,,,
Tediore,Assault Rifle,58,Barrel Accessory,TED_AR.part_barrel_02_d,,,,
Tediore,Assault Rifle,59,Manufacturer Part,TED_AR.part_barrel_licensed_jak,,,,
Tediore,Assault Rifle,60,Manufacturer Part,TED_AR.part_barrel_licensed_hyp,,,,
Tediore,Assault Rifle,61,Manufacturer Part,TED_AR.part_barrel_licensed_multi,,,,
Tediore,Assault Rifle,62,Underbarrel,TED_AR.part_underbarrel_04_atlas_ball,,,,
Tediore,Assault Rifle,63,Underbarrel,TED_AR.part_underbarrel_04_atlas,,,,
Tediore,Assault Rifle,64,Underbarrel,TED_AR.part_underbarrel_02_comboorb,,,,
Tediore,Assault Rifle,65,Underbarrel,TED_AR.part_underbarrel_03_shotgun,,,,
Tediore,Assault Rifle,66,Foregrip,TED_AR.part_foregrip_01,,,,
Tediore,Assault Rifle,67,Foregrip,TED_AR.part_foregrip_03,,,,
Tediore,Assault Rifle,68,Underbarrel,TED_AR.part_underbarrel_01_buffdrone,,,,
Tediore,Assault Rifle,69,Underbarrel,TED_AR.part_underbarrel_06_malswitch,,,,
Tediore,Assault Rifle,70,Underbarrel,TED_AR.part_underbarrel_05_ammoswitcher,,,,
Tediore,Assault Rifle,71,Foregrip,TED_AR.part_foregrip_02,,,,
Tediore,Assault Rifle,72,Manufacturer Part,TED_AR.part_secondary_ammo_sm,,,,
Tediore,Assault Rifle,73,Manufacturer Part,TED_AR.part_secondary_ammo_sg,,,,
Tediore,Assault Rifle,74,Manufacturer Part,TED_AR.part_secondary_ammo_ps,,,,
Tediore,Assault Rifle,75,Manufacturer Part,TED_AR.part_secondary_ammo_sr,,,,
Tediore,Assault Rifle,76,Barrel,TED_AR.part_barrel_01_murder,,,,
Tediore,Assault Rifle,82,Magazine,TED_AR.part_mag_01,,,,
Tediore,Assault Rifle,83,Magazine,TED_AR.part_mag_02,,,,
Tediore,Assault Rifle,84,Magazine,TED_AR.part_mag_03_tor,,,,
Tediore,Assault Rifle,85,Magazine,TED_AR.part_mag_04_cov,,,,
Tediore,Assault Rifle,86,Magazine,TED_AR.part_mag_05_borg,,,,
Tediore,Assault Rifle,87,Manufacturer Part,TED_AR.part_mag_torgue_normal,,,,
Tediore,Assault Rifle,88,Manufacturer Part,TED_AR.part_mag_torgue_sticky,,,,
Tediore,Pistol,2,Body,TED_PS.part_body,,,,
Tediore,Pistol,3,Body Accessory,TED_PS.part_body_a,,,,
Tediore,Pistol,4,Body Accessory,TED_PS.part_body_b,,,,
Tediore,Pistol,5,Body Accessory,TED_PS.part_body_c,,,,
Tediore,Pistol,6,Body Accessory,TED_PS.part_body_d,,,,
Tediore,Pistol,7,Barrel,TED_PS.part_barrel_01,,,,
Tediore,Pistol,8,Barrel,TED_PS.part_barrel_02,,,,
Tediore,Pistol,9,Manufacturer Part,TED_PS.part_barrel_licensed_ted_shooting,,,,
Tediore,Pistol,10,Manufacturer Part,TED_PS.part_barrel_licensed_ted_mirv,,,,
Tediore,Pistol,11,Manufacturer Part,TED_PS.part_barrel_licensed_ted_combo,,,,
Tediore,Pistol,12,Manufacturer Part,TED_PS.part_barrel_licensed_ted_replicator,,,,
Tediore,Pistol,14,Manufacturer Part,TED_PS.part_multi_ted_shooting,,,,
Tediore,Pistol,15,Manufacturer Part,TED_PS.part_multi_ted_mirv,,,,
Tediore,Pistol,16,Manufacturer Part,TED_PS.part_multi_ted_combo,,,,
Tediore,Pistol,17,Manufacturer Part,TED_PS.part_multi_ted_replicator,,,,
Tediore,Pistol,18,Manufacturer Part,TED_PS.part_shield_default,,,,
Tediore,Pistol,19,Manufacturer Part,TED_PS.part_shield_ricochet,,,,
Tediore,Pistol,20,Manufacturer Part,TED_PS.part_shield_ammo,,,,
Tediore,Pistol,21,Manufacturer Part,TED_PS.part_shield_amp,,,,
Tediore,Pistol,22,Magazine,TED_PS.part_mag_01,,,,
Tediore,Pistol,23,Magazine,TED_PS.part_mag_02,,,,
Tediore,Pistol,24,Magazine,TED_PS.part_mag_03_tor,,,,
Tediore,Pistol,25,Magazine,TED_PS.part_mag_04_cov,,,,
Tediore,Pistol,26,Magazine,TED_PS.part_mag_05_borg,,,,
Tediore,Pistol,27,Manufacturer Part,TED_PS.part_mag_torgue_normal,,,,
Tediore,Pistol,28,Manufacturer Part,TED_PS.part_mag_torgue_sticky,,,,
Tediore,Pistol,29,Scope,TED_PS.part_scope_ironsight,,,,
Tediore,Pistol,30,Scope,TED_PS.part_scope_01_lens_01,,,,
Tediore,Pistol,31,Scope,TED_PS.part_scope_01_lens_02,,,,
Tediore,Pistol,32,Scope,TED_PS.part_scope_02_lens_01,,,,
Tediore,Pistol,33,Scope,TED_PS.part_scope_02_lens_02,,,,
Tediore,Pistol,34,Scope Accessory,TED_PS.part_scope_acc_s01_l01_a,,,,
Tediore,Pistol,35,Scope Accessory,TED_PS.part_scope_acc_s01_l01_b,,,,
Tediore,Pistol,36,Scope Accessory,TED_PS.part_scope_acc_s02_l01_a,,,,
Tediore,Pistol,37,Scope Accessory,TED_PS.part_scope_acc_s02_l01_b,,,,
Tediore,Pistol,38,Scope Accessory,TED_PS.part_scope_acc_s01_l02_a,,,,
Tediore,Pistol,39,Scope Accessory,TED_PS.part_scope_acc_s01_l02_b,,,,
Tediore,Pistol,40,Scope Accessory,TED_PS.part_scope_acc_s02_l02_a,,,,
Tediore,Pistol,41,Scope Accessory,TED_PS.part_scope_acc_s02_l02_b,,,,
Tediore,Pistol,42,Grip,TED_PS.part_grip_05c_ted_jav,,,,
Tediore,Pistol,43,Grip,TED_PS.part_grip_05b_ted_homing,,,,
Tediore,Pistol,44,Grip,TED_PS.part_grip_05a_ted_legs,,,,
Tediore,Pistol,45,Grip,TED_PS.part_grip_04_hyp,,,,
Tediore,Pistol,46,Grip,TED_PS.part_grip_01,,,,
Tediore,Pistol,47,Grip,TED_PS.part_grip_02,,,,
Tediore,Pistol,48,Grip,TED_PS.part_grip_03,,,,
Tediore,Pistol,49,Underbarrel,TED_PS.part_underbarrel_05_ammoswitcher,,,,
Tediore,Pistol,50,Underbarrel,TED_PS.part_underbarrel_03_shotgun,,,,
Tediore,Pistol,51,Underbarrel,TED_PS.part_underbarrel_06_malswitch,,,,
Tediore,Pistol,52,Underbarrel,TED_PS.part_underbarrel_04_atlas_ball,,,,
Tediore,Pistol,53,Foregrip,TED_PS.part_foregrip_01,,,,
Tediore,Pistol,54,Foregrip,TED_PS.part_foregrip_03,,,,
Tediore,Pistol,55,Manufacturer Part,TED_PS.part_barrel_licensed_ted_replicator_multi,,,,
Tediore,Pistol,56,Grip,TED_PS.part_grip_05c_ted_jav_atlien,,,,
Tediore,Pistol,57,Grip,TED_PS.part_grip_05b_ted_homing_atlien,,,,
Tediore,Pistol,58,Manufacturer Part,TED_PS.part_multi_ted_combo_atlien,,,,
Tediore,Pistol,59,Barrel,TED_PS.part_barrel_02_atlien,,,,
Tediore,Pistol,61,Manufacturer Part,TED_PS.part_secondary_ammo_sm,,,,
Tediore,Pistol,62,Manufacturer Part,TED_PS.part_secondary_ammo_sg,,,,
Tediore,Pistol,63,Manufacturer Part,TED_PS.part_secondary_ammo_ar,,,,
Tediore,Pistol,64,Manufacturer Part,TED_PS.part_secondary_ammo_sr,,,,
Tediore,Pistol,65,Barrel,TED_PS.part_barrel_02_rubysgrasp,,,,
Tediore,Pistol,67,Barrel,TED_PS.part_barrel_01_sideshow,,,,
Tediore,Pistol,68,Barrel Accessory,TED_PS.part_barrel_01_a,,,,
Tediore,Pistol,69,Barrel Accessory,TED_PS.part_barrel_01_b,,,,
Tediore,Pistol,70,Barrel Accessory,TED_PS.part_barrel_01_c,,,,
Tediore,Pistol,71,Barrel Accessory,TED_PS.part_barrel_01_d,,,,
Tediore,Pistol,72,Barrel Accessory,TED_PS.part_barrel_02_a,,,,
Tediore,Pistol,73,Barrel Accessory,TED_PS.part_barrel_02_b,,,,
Tediore,Pistol,74,Barrel Accessory,TED_PS.part_barrel_02_c,,,,
Tediore,Pistol,75,Barrel Accessory,TED_PS.part_barrel_02_d,,,,
Tediore,Pistol,76,Manufacturer Part,TED_PS.part_barrel_licensed_jak,,,,
Tediore,Pistol,77,Manufacturer Part,TED_PS.part_barrel_licensed_hyp,,,,
Tediore,Pistol,78,Manufacturer Part,TED_PS.part_barrel_licensed_multi,,,,
Tediore,Pistol,79,Underbarrel,TED_PS.part_underbarrel_02_rockets,,,,
Tediore,Pistol,80,Underbarrel,TED_PS.part_underbarrel_01_drone,,,,
Tediore,Pistol,81,Underbarrel,TED_PS.part_underbarrel_04_atlas,,,,
Tediore,Pistol,82,Foregrip,TED_PS.part_foregrip_02,,,,
Tediore,Pistol,83,Grip,TED_PS.part_grip_05a_ted_legs_mirv,,,,
Tediore,Shotgun,2,Body,TED_SG.part_body,,,,
Tediore,Shotgun,3,Body Accessory,TED_SG.part_body_a,,,,
Tediore,Shotgun,4,Body Accessory,TED_SG.part_body_b,,,,
Tediore,Shotgun,5,Body Accessory,TED_SG.part_body_c,,,,
Tediore,Shotgun,6,Body Accessory,TED_SG.part_body_d,,,,
Tediore,Shotgun,7,Barrel,TED_SG.part_barrel_01,,,,
Tediore,Shotgun,8,Barrel,TED_SG.part_barrel_02,,,,
Tediore,Shotgun,9,Manufacturer Part,TED_SG.part_barrel_licensed_ted_shooting,,,,
Tediore,Shotgun,10,Manufacturer Part,TED_SG.part_barrel_licensed_ted_mirv,,,,
Tediore,Shotgun,11,Manufacturer Part,TED_SG.part_barrel_licensed_ted_combo,,,,
Tediore,Shotgun,12,Manufacturer Part,TED_SG.part_barrel_licensed_ted_replicator,,,,
Tediore,Shotgun,13,Manufacturer Part,TED_SG.part_multi_ted_shooting,,,,
Tediore,Shotgun,14,Manufacturer Part,TED_SG.part_multi_ted_mirv,,,,
Tediore,Shotgun,15,Manufacturer Part,TED_SG.part_multi_ted_combo,,,,
Tediore,Shotgun,16,Manufacturer Part,TED_SG.part_multi_ted_replicator,,,,
Tediore,Shotgun,17,Manufacturer Part,TED_SG.part_shield_default,,,,
Tediore,Shotgun,18,Manufacturer Part,TED_SG.part_shield_ricochet,,,,
Tediore,Shotgun,19,Manufacturer Part,TED_SG.part_shield_ammo,,,,
Tediore,Shotgun,20,Manufacturer Part,TED_SG.part_shield_amp,,,,
Tediore,Shotgun,21,Magazine,TED_SG.part_mag_05_borg,,,,
Tediore,Shotgun,22,Magazine,TED_SG.part_mag_04_cov,,,,
Tediore,Shotgun,23,Magazine,TED_SG.part_mag_01,,,,
Tediore,Shotgun,24,Magazine,TED_SG.part_mag_02,,,,
Tediore,Shotgun,25,Magazine,TED_SG.part_mag_03_tor,,,,
Tediore,Shotgun,26,Manufacturer Part,TED_SG.part_mag_torgue_normal,,,,
Tediore,Shotgun,27,Manufacturer Part,TED_SG.part_mag_torgue_sticky,,,,
Tediore,Shotgun,28,Scope,TED_SG.part_scope_ironsight,,,,
Tediore,Shotgun,29,Scope,TED_SG.part_scope_01_lens_01,,,,
Tediore,Shotgun,30,Scope,TED_SG.part_scope_01_lens_02,,,,
Tediore,Shotgun,31,Scope,TED_SG.part_scope_02_lens_01,,,,
Tediore,Shotgun,32,Scope,TED_SG.part_scope_02_lens_02,,,,
Tediore,Shotgun,33,Scope Accessory,TED_SG.part_scope_acc_s01_l01_a,,,,
Tediore,Shotgun,34,Scope Accessory,TED_SG.part_scope_acc_s01_l01_b,,,,
Tediore,Shotgun,35,Scope Accessory,TED_SG.part_scope_acc_s02_l01_a,,,,
Tediore,Shotgun,36,Scope Accessory,TED_SG.part_scope_acc_s02_l01_b,,,,
Tediore,Shotgun,37,Scope Accessory,TED_SG.part_scope_acc_s01_l02_a,,,,
Tediore,Shotgun,38,Scope Accessory,TED_SG.part_scope_acc_s01_l02_b,,,,
Tediore,Shotgun,39,Scope Accessory,TED_SG.part_scope_acc_s02_l02_a,,,,
Tediore,Shotgun,40,Scope Accessory,TED_SG.part_scope_acc_s02_l02_b,,,,
Tediore,Shotgun,41,Grip,TED_SG.part_grip_05a_ted_legs,,,,
Tediore,Shotgun,42,Grip,TED_SG.part_grip_05c_ted_jav,,,,
Tediore,Shotgun,43,Grip,TED_SG.part_grip_05b_ted_homing,,,,
Tediore,Shotgun,44,Grip,TED_SG.part_grip_04_hyp,,,,
Tediore,Shotgun,45,Grip,TED_SG.part_grip_01,,,,
Tediore,Shotgun,46,Grip,TED_SG.part_grip_02,,,,
Tediore,Shotgun,47,Grip,TED_SG.part_grip_03,,,,
Tediore,Shotgun,48,Underbarrel,TED_SG.part_underbarrel_04_atlas,,,,
Tediore,Shotgun,49,Underbarrel,TED_SG.part_underbarrel_04_atlas_ball,,,,
Tediore,Shotgun,50,Underbarrel,TED_SG.part_underbarrel_03_deployable_shield,,,,
Tediore,Shotgun,51,Underbarrel,TED_SG.part_underbarrel_02_stickymine,,,,
Tediore,Shotgun,52,Foregrip,TED_SG.part_foregrip_01,,,,
Tediore,Shotgun,53,Foregrip,TED_SG.part_foregrip_03,,,,
Tediore,Shotgun,54,Foregrip,TED_SG.part_foregrip_02,,,,
Tediore,Shotgun,55,Underbarrel,TED_SG.part_underbarrel_05_ammoswitcher,,,,
Tediore,Shotgun,56,Underbarrel,TED_SG.part_underbarrel_06_malswitch,,,,
Tediore,Shotgun,57,Underbarrel,TED_SG.part_underbarrel_01_autoturret,,,,
Tediore,Shotgun,58,Manufacturer Part,TED_SG.part_secondary_ammo_sm,,,,
Tediore,Shotgun,59,Manufacturer Part,TED_SG.part_secondary_ammo_ps,,,,
Tediore,Shotgun,60,Manufacturer Part,TED_SG.part_secondary_ammo_ar,,,,
Tediore,Shotgun,61,Manufacturer Part,TED_SG.part_secondary_ammo_sr,,,,
Tediore,Shotgun,62,Barrel Accessory,TED_SG.part_barrel_01_a,,,,
Tediore,Shotgun,63,Barrel Accessory,TED_SG.part_barrel_01_b,,,,
Tediore,Shotgun,64,Barrel Accessory,TED_SG.part_barrel_01_c,,,,
Tediore,Shotgun,65,Barrel Accessory,TED_SG.part_barrel_01_d,,,,
Tediore,Shotgun,66,Barrel Accessory,TED_SG.part_barrel_02_a,,,,
Tediore,Shotgun,67,Barrel Accessory,TED_SG.part_barrel_02_b,,,,
Tediore,Shotgun,68,Barrel Accessory,TED_SG.part_barrel_02_c,,,,
Tediore,Shotgun,69,Barrel Accessory,TED_SG.part_barrel_02_d,,,,
Tediore,Shotgun,70,Manufacturer Part,TED_SG.part_barrel_licensed_jak,,,,
Tediore,Shotgun,71,Manufacturer Part,TED_SG.part_barrel_licensed_hyp,,,,
Tediore,Shotgun,72,Manufacturer Part,TED_SG.part_barrel_licensed_multi,,,,
Tediore,Shotgun,73,Grip,TED_SG.part_grip_05a_ted_legs_mirv,,,,
Tediore,Shotgun,74,Manufacturer Part,TED_SG.part_barrel_licensed_ted_replicator_multi,,,,
Tediore,Shotgun,75,Barrel,TED_SG.part_barrel_01_anarchy,,,,
Tediore,Shotgun,77,Barrel,TED_SG.part_barrel_01_commbd,,,,
Tediore,Shotgun,79,Underbarrel,TED_SG.part_underbarrel_01_heavyturret,,,,
Torgue,Assault Rifle,3,Body Accessory,TOR_AR.part_body_a,,,,
Torgue,Assault Rifle,4,Body Accessory,TOR_AR.part_body_b,,,,
Torgue,Assault Rifle,5,Body Accessory,TOR_AR.part_body_c,,,,
Torgue,Assault Rifle,6,Body Accessory,TOR_AR.part_body_d,,,,
Torgue,Assault Rifle,7,Barrel,TOR_AR.part_barrel_01,,,,
Torgue,Assault Rifle,8,Barrel,TOR_AR.part_barrel_02,,,,
Torgue,Assault Rifle,9,Manufacturer Part,TOR_AR.part_shield_default,,,,
Torgue,Assault Rifle,10,Manufacturer Part,TOR_AR.part_shield_ricochet,,,,
Torgue,Assault Rifle,11,Manufacturer Part,TOR_AR.part_shield_ammo,,,,
Torgue,Assault Rifle,12,Manufacturer Part,TOR_AR.part_shield_amp,,,,
Torgue,Assault Rifle,13,Magazine,TOR_AR.part_mag_01,,,,
Torgue,Assault Rifle,14,Magazine,TOR_AR.part_mag_02,,,,
Torgue,Assault Rifle,15,Magazine,TOR_AR.part_mag_04_cov,,,,
Torgue,Assault Rifle,16,Magazine,TOR_AR.part_mag_05_borg,,,,
Torgue,Assault Rifle,17,Manufacturer Part,TOR_AR.part_mag_ted_thrown_01,,,,
Torgue,Assault Rifle,18,Manufacturer Part,TOR_AR.part_mag_ted_thrown_02,,,,
Torgue,Assault Rifle,19,Manufacturer Part,TOR_AR.part_mag_ted_thrown_04_cov,,,,
Torgue,Assault Rifle,20,Manufacturer Part,TOR_AR.part_mag_ted_thrown_05_bor,,,,
Torgue,Assault Rifle,21,Scope,TOR_AR.part_scope_ironsight,,,,
Torgue,Assault Rifle,22,Scope,TOR_AR.part_scope_01_lens_01,,,,
Torgue,Assault Rifle,23,Scope,TOR_AR.part_scope_01_lens_02,,,,
Torgue,Assault Rifle,24,Scope,TOR_AR.part_scope_02_lens_01,,,,
Torgue,Assault Rifle,25,Scope,TOR_AR.part_scope_02_lens_02,,,,
Torgue,Assault Rifle,26,Scope Accessory,TOR_AR.part_scope_acc_s01_l01_a,,,,
Torgue,Assault Rifle,27,Scope Accessory,TOR_AR.part_scope_acc_s01_l01_b,,,,
Torgue,Assault Rifle,28,Scope Accessory,TOR_AR.part_scope_acc_s02_l01_a,,,,
Torgue,Assault Rifle,29,Scope Accessory,TOR_AR.part_scope_acc_s02_l01_b,,,,
Torgue,Assault Rifle,30,Scope Accessory,TOR_AR.part_scope_acc_s01_l02_a,,,,
Torgue,Assault Rifle,31,Scope Accessory,TOR_AR.part_scope_acc_s01_l02_b,,,,
Torgue,Assault Rifle,32,Scope Accessory,TOR_AR.part_scope_acc_s02_l02_a,,,,
Torgue,Assault Rifle,33,Scope Accessory,TOR_AR.part_scope_acc_s02_l02_b,,,,
Torgue,Assault Rifle,34,Grip,TOR_AR.part_grip_05a_ted_legs,,,,
Torgue,Assault Rifle,35,Grip,TOR_AR.part_grip_05c_ted_jav,,,,
Torgue,Assault Rifle,36,Grip,TOR_AR.part_grip_05b_ted_homing,,,,
Torgue,Assault Rifle,37,Grip,TOR_AR.part_grip_01,,,,
Torgue,Assault Rifle,38,Grip,TOR_AR.part_grip_02,,,,
Torgue,Assault Rifle,39,Grip,TOR_AR.part_grip_03,,,,
Torgue,Assault Rifle,40,Grip,TOR_AR.part_grip_04_hyp,,,,
Torgue,Assault Rifle,41,Underbarrel,TOR_AR.part_underbarrel_05_ammoswitcher,,,,
Torgue,Assault Rifle,42,Underbarrel,TOR_AR.part_underbarrel_06_malswitch,,,,
Torgue,Assault Rifle,43,Underbarrel,TOR_AR.part_underbarrel_01_mirvgrenade,,,,
Torgue,Assault Rifle,44,Underbarrel,TOR_AR.part_underbarrel_04_atlas_ball,,,,
Torgue,Assault Rifle,45,Underbarrel,TOR_AR.part_underbarrel_03_airstrike,,,,
Torgue,Assault Rifle,46,Foregrip,TOR_AR.part_foregrip_02,,,,
Torgue,Assault Rifle,47,Foregrip,TOR_AR.part_foregrip_03,,,,
Torgue,Assault Rifle,48,Manufacturer Part,TOR_AR.part_secondary_ammo_smg,,,,
Torgue,Assault Rifle,49,Manufacturer Part,TOR_AR.part_secondary_ammo_sg,,,,
Torgue,Assault Rifle,50,Manufacturer Part,TOR_AR.part_secondary_ammo_ps,,,,
Torgue,Assault Rifle,51,Manufacturer Part,TOR_AR.part_secondary_ammo_sr,,,,
Torgue,Assault Rifle,52,Body,TOR_AR.part_body,,,,
Torgue,Assault Rifle,54,Barrel,TOR_AR.part_barrel_02_bugbear,,,,
Torgue,Assault Rifle,55,Barrel,TOR_AR.part_barrel_coldshoulder,,,,
Torgue,Assault Rifle,57,Foregrip,TOR_AR.part_foregrip_01_pt,,,,
Torgue,Assault Rifle,58,Barrel Accessory,TOR_AR.part_barrel_01_a,,,,
Torgue,Assault Rifle,59,Barrel Accessory,TOR_AR.part_barrel_01_b,,,,
Torgue,Assault Rifle,60,Barrel Accessory,TOR_AR.part_barrel_01_c,,,,
Torgue,Assault Rifle,61,Barrel Accessory,TOR_AR.part_barrel_01_d,,,,
Torgue,Assault Rifle,62,Barrel Accessory,TOR_AR.part_barrel_02_a,,,,
Torgue,Assault Rifle,63,Barrel Accessory,TOR_AR.part_barrel_02_b,,,,
Torgue,Assault Rifle,64,Barrel Accessory,TOR_AR.part_barrel_02_c,,,,
Torgue,Assault Rifle,65,Barrel Accessory,TOR_AR.part_barrel_02_d,,,,
Torgue,Assault Rifle,66,Manufacturer Part,TOR_AR.part_barrel_licensed_jak,,,,
Torgue,Assault Rifle,67,Manufacturer Part,TOR_AR.part_barrel_licensed_ted,,,,
Torgue,Assault Rifle,68,Manufacturer Part,TOR_AR.part_barrel_licensed_ted_shooting,,,,
Torgue,Assault Rifle,69,Manufacturer Part,TOR_AR.part_barrel_licensed_ted_mirv,,,,
Torgue,Assault Rifle,70,Manufacturer Part,TOR_AR.part_barrel_licensed_ted_combo,,,,
Torgue,Assault Rifle,71,Manufacturer Part,TOR_AR.part_barrel_licensed_hyp,,,,
Torgue,Assault Rifle,72,Underbarrel,TOR_AR.part_underbarrel_02_shotgun,,,,
Torgue,Assault Rifle,73,Underbarrel,TOR_AR.part_underbarrel_04_atlas,,,,
Torgue,Assault Rifle,74,Foregrip,TOR_AR.part_foregrip_01,,,,
Torgue,Assault Rifle,75,Foregrip,TOR_AR.part_foregrip_03_pt,,,,
Torgue,Assault Rifle,76,Foregrip,TOR_AR.part_foregrip_02_pt,,,,
